idx,HIP,RA_deg,Dec_deg,x,y,z,Vmag,Hpmag
14912,18104,58.03616742,-1.14880212,0.529277429,0.848211907,-0.020049036,6.7664,6.7700
14913,36056,111.46652182,48.54776603,-0.242262205,0.616073841,0.749507870,6.7664,6.7700
14914,72550,222.48438877,24.72048502,-0.669879480,-0.613495758,0.418191867,6.7664,6.7700
14915,78183,239.45334212,-23.52730090,-0.465989854,-0.789622693,-0.399185994,6.7664,6.7700
14916,100666,306.15958678,8.59748659,0.583406063,-0.798304151,0.149491969,6.7664,6.7700
14917,104839,318.56968533,-10.60539348,0.736953674,-0.650405361,-0.184043877,6.7664,6.7700
14918,110550,335.92371783,78.24331666,0.186029822,-0.083122761,0.979021712,6.7664,6.7700
14919,25204,80.87768848,18.60069145,0.150261023,0.935777371,0.318970747,6.7665,7.2700
14920,35912,111.05138538,-22.36251451,-0.332191117,0.863073073,-0.380465415,6.7665,7.2700
14921,48901,149.62744393,-13.94162248,-0.837340640,0.490725857,-0.240933155,6.7665,7.2700
14922,25337,81.29323210,20.58372664,0.141713551,0.925371140,0.351575771,6.7667,6.7500
14923,21634,69.70532120,-62.37853397,0.160808705,0.434846527,-0.886029942,6.7670,6.7800
14924,37975,116.75173744,64.05192842,-0.196955288,0.390722653,0.899190983,6.7670,6.7800
14925,12725,40.89740531,43.53796765,0.547953329,0.474608631,0.688835101,6.7672,6.7700
14926,19127,61.50894940,46.92556930,0.325780802,0.600237157,0.730467127,6.7672,6.7700
14927,87761,268.90629773,2.07493398,-0.019075031,-0.999162265,0.036206514,6.7672,6.7700
14928,103024,313.08746913,55.05124286,0.391317517,-0.418354375,0.819664698,6.7672,6.7700
14929,26008,83.26213647,68.01296927,0.043926858,0.371810876,0.927268625,6.7672,6.8200
14930,45565,139.30110694,1.92963543,-0.757717015,0.651713982,0.033672125,6.7672,6.8200
14931,62437,191.95118716,50.15695057,-0.626799486,-0.132672320,0.767802358,6.7672,6.8200
14932,69523,213.47762859,29.10543066,-0.728776064,-0.481957245,0.486418197,6.7672,6.8200
14933,82580,253.23015734,75.39281083,-0.072764070,-0.241465483,0.967677535,6.7672,6.8200
14934,19820,63.75121035,-16.18073177,0.424750314,0.861354302,-0.278668149,6.7672,6.9400
14935,19855,63.85744722,6.19965121,0.438029170,0.892450499,0.107993304,6.7672,6.9400
14936,13027,41.86425601,19.37182100,0.702565926,0.629585647,0.331697199,6.7674,6.9000
14937,2480,7.87815106,20.82950666,0.925821335,0.128108499,0.355588340,6.7674,7.1700
14938,74598,228.62938497,-59.73525266,-0.333104801,-0.378224093,-0.863705810,6.7674,7.1700
14939,76614,234.68573079,-23.04947400,-0.531912598,-0.750850529,-0.391525824,6.7674,7.1700
14940,10043,32.32098122,-19.57024202,0.796247943,0.503775256,-0.334962244,6.7679,7.0800
14941,24184,77.89172210,35.95735450,0.169790986,0.791446285,0.587182935,6.7679,7.0800
14942,36987,114.03495590,-27.50384536,-0.361261494,0.810076152,-0.461808143,6.7679,7.0800
14943,44052,134.57288357,70.65465124,-0.232484474,0.235976724,0.943539059,6.7679,7.0800
14944,53412,163.86787825,-26.97894078,-0.856082072,0.247615407,-0.453662977,6.7679,7.0800
14945,54624,167.70858220,-45.58433169,-0.683816167,0.148988743,-0.714281320,6.7679,7.0800
14946,67392,207.17859075,42.33762030,-0.657573040,-0.337636090,0.673498009,6.7679,7.0800
14947,96506,294.29604707,-14.43128393,0.398469045,-0.882673472,-0.249218704,6.7679,7.0800
14948,96831,295.22032670,-58.26960655,0.224095890,-0.475789798,-0.850532245,6.7679,7.0800
14949,104805,318.50380789,52.71194654,0.453760925,-0.401399995,0.795599816,6.7679,7.0800
14950,110377,335.34831982,7.18534598,0.901722728,-0.413825137,0.125079485,6.7679,7.0800
14951,24131,77.74553989,-34.90377268,0.174072309,0.801427560,-0.572199876,6.7679,7.1000
14952,17933,57.52439705,-43.53431744,0.389261385,0.611592513,-0.688788917,6.7679,8.2900
14953,35525,109.98278317,59.69656231,-0.172433842,0.474201399,0.863365278,6.7679,8.2900
14954,59549,183.19412227,11.11136298,-0.979730070,-0.054674595,0.192716574,6.7679,8.2900
14955,70254,215.62496427,43.21011242,-0.592441780,-0.424537217,0.684675755,6.7679,8.2900
14956,117469,357.28805585,68.66856822,0.363354889,-0.017211297,0.931491812,6.7679,8.2900
14957,6861,22.07869413,-49.00583271,0.607878017,0.246570391,-0.754776363,6.7681,6.9600
14958,91292,279.31525739,-40.80364355,0.122525495,-0.746971289,-0.653468741,6.7681,6.9600
14959,36080,111.51411780,-4.53737472,-0.365581118,0.927411533,-0.079109380,6.7682,6.7800
14960,62819,193.09524725,17.10839020,-0.930895444,-0.216544757,0.294180285,6.7683,6.9300
14961,74948,229.73113272,-1.59238618,-0.646125655,-0.762724997,-0.027788804,6.7683,6.9300
14962,111843,339.81678584,-10.02779936,0.924255602,-0.339752448,-0.174125976,6.7683,6.9300
14963,8751,28.14488540,-67.94450382,0.331103931,0.177126512,-0.926820579,6.7684,6.7700
14964,55537,170.63197431,-53.36984781,-0.588689886,0.097119484,-0.802503598,6.7684,6.7700
14965,106970,324.97487488,44.43214246,0.584760479,-0.409835963,0.700064044,6.7684,6.7700
14966,4772,15.32929969,-60.86014803,0.469618727,0.128731307,-0.873433742,6.7686,6.9100
14967,58669,180.44206409,-34.65031689,-0.822612888,-0.006346974,-0.568566401,6.7686,6.9100
14968,98813,301.01115661,-37.87649042,0.406669869,-0.676513896,-0.613961372,6.7686,6.9100
14969,114451,347.69078070,-76.46324922,0.228688069,-0.049900611,-0.972219983,6.7686,7.8900
14970,26258,83.88068747,-5.26738394,0.106149068,0.990103251,-0.091803749,6.7687,6.7500
14971,93218,284.82225636,10.14100434,0.251824711,-0.951621369,0.176071251,6.7687,6.7500
14972,81933,251.04401702,23.51749228,-0.297859768,-0.867211274,0.399029027,6.7688,6.8700
14973,4868,15.64842210,27.74795144,0.852201558,0.238715495,0.465582878,6.7691,6.8800
14974,108903,330.89685403,-55.97696109,0.488883526,-0.272144240,-0.828812651,6.7691,6.8800
14975,54424,167.05622179,-52.40219996,-0.594611928,0.136662554,-0.792313070,6.7693,6.8500
14976,60598,186.30847029,-25.98643350,-0.893454743,-0.098772017,-0.438158318,6.7693,6.8500
14977,36060,111.47554037,18.14747266,-0.347893250,0.884285328,0.311463877,6.7695,6.9300
14978,8132,26.13737711,-61.01870528,0.434976817,0.213444916,-0.874777936,6.7695,6.7900
14979,36536,112.73663546,51.99872205,-0.237957394,0.567835340,0.787997021,6.7695,6.7900
14980,38017,116.87672792,-81.59643160,-0.066067965,0.130358275,-0.989263233,6.7695,6.7900
14981,22245,71.82468049,5.78822195,0.310335318,0.945262349,0.100851782,6.7698,6.7700
14982,50687,155.26528719,41.84939492,-0.676560035,0.311679597,0.667174900,6.7698,6.7700
14983,92384,282.39731937,-19.14234222,0.202818764,-0.922678468,-0.327916137,6.7698,6.7700
14984,29541,93.37705470,37.15912585,-0.046946267,0.795577105,0.604030726,6.7700,6.7700
14985,82829,253.89706087,-43.31598629,-0.201804836,-0.699034669,-0.686021385,6.7700,6.7700
14986,755,2.31980325,65.07089173,0.421151138,0.017060977,0.906829996,6.7701,7.0200
14987,11986,38.64938873,-21.93056949,0.724468264,0.579358575,-0.373482766,6.7701,7.0200
14988,12196,39.27146569,-28.99329387,0.677135623,0.553666173,-0.484707248,6.7701,7.0200
14989,19446,62.46872814,-19.28698812,0.436290320,0.836990225,-0.330300047,6.7701,7.0200
14990,34513,107.27281903,71.95941107,-0.091953939,0.295724153,0.950837367,6.7701,7.0200
14991,35450,109.78573588,-38.03799441,-0.266606277,0.741106271,-0.616183892,6.7701,7.0200
14992,39115,120.04275166,-16.95344550,-0.478888976,0.828032577,-0.291594583,6.7701,7.0200
14993,45084,137.76015686,71.36440020,-0.236573401,0.214811621,0.947570047,6.7701,7.0200
14994,55039,169.00658814,64.90761960,-0.416296766,0.080870219,0.905625204,6.7701,7.0200
14995,55415,170.22923187,-58.70361354,-0.511930176,0.088156744,-0.854491594,6.7701,7.0200
14996,68935,211.67336882,34.77856697,-0.699024995,-0.431277922,0.570406355,6.7701,7.0200
14997,74297,227.78812275,-52.53622018,-0.408674018,-0.450516933,-0.793738017,6.7701,7.0200
14998,75543,231.49873910,32.47404056,-0.525189539,-0.660223916,0.536917431,6.7701,7.0200
14999,95458,291.27965848,-18.56279365,0.344039618,-0.883342501,-0.318343787,6.7701,7.0200
15000,103223,313.69305150,-8.88331942,0.682508553,-0.714377833,-0.154422754,6.7701,7.0200
15001,103260,313.78445181,-52.11985943,0.424863700,-0.443284504,-0.789296956,6.7701,7.0200
15002,112246,341.02671911,80.43711027,0.157104288,-0.054013408,0.986103846,6.7701,7.0200
15003,117906,358.73498616,29.47561176,0.870353042,-0.019219349,0.492053044,6.7702,6.7700
15004,35649,110.34365403,-3.28859226,-0.347077644,0.936080304,-0.057365253,6.7704,7.2000
15005,37256,114.76824103,11.87105082,-0.409988799,0.888590277,0.205709759,6.7704,7.2000
15006,78377,240.00895927,0.62364882,-0.499834964,-0.866052271,0.010884510,6.7704,7.2000
15007,56301,173.13501375,-59.71783596,-0.500643581,0.060274127,-0.863552566,6.7706,6.7800
15008,71585,219.60377212,-35.27654978,-0.628992740,-0.520417802,-0.577523544,6.7706,6.7800
15009,9151,29.48115486,40.76060402,0.659368483,0.372766498,0.652899948,6.7708,6.8700
15010,3288,10.48967888,-43.12482040,0.717668486,0.132878276,-0.683590014,6.7708,7.0600
15011,54024,165.79784036,28.93013128,-0.848460416,0.214727520,0.483742715,6.7708,7.0600
15012,20963,67.42856585,10.52185959,0.377380925,0.907874986,0.182610645,6.7708,6.7700
15013,116745,354.90577951,-72.72215496,0.295832504,-0.026372269,-0.954875716,6.7710,7.0900
15014,95755,292.14721849,-15.10230154,0.363967365,-0.894228690,-0.260543291,6.7712,6.7700
15015,3961,12.71838166,-71.15143334,0.315141196,0.071126382,-0.946375752,6.7715,6.8600
15016,11886,38.31892260,-75.89349954,0.191219759,0.151118834,-0.969844370,6.7715,6.8600
15017,29725,93.91255536,36.14869018,-0.055098128,0.805606917,0.589882778,6.7715,6.8600
15018,96932,295.55429434,-36.63343187,0.346158200,-0.723969411,-0.596693214,6.7715,6.8600
15019,106586,323.80705447,-34.32971242,0.666452673,-0.487643622,-0.563954371,6.7715,6.8600
15020,10800,34.74865397,85.73615598,0.061089991,0.042377509,0.997232250,6.7722,6.9800
15021,30466,96.07246390,43.23034501,-0.077076446,0.724517694,0.684933087,6.7722,6.9800
15022,51097,156.59506006,54.40748000,-0.534128693,0.231192803,0.813176751,6.7722,6.9800
15023,65503,201.38048073,-68.52807814,-0.340854018,-0.133445292,-0.930597062,6.7722,6.9800
15024,69500,213.42911070,-11.83838637,-0.816816942,-0.539187181,-0.205151816,6.7722,6.9800
15025,11075,35.63831774,16.87027774,0.777735639,0.557591127,0.290205806,6.7724,6.7800
15026,113792,345.65747971,-18.54170318,0.918542459,-0.234859632,-0.317994817,6.7724,6.7800
15027,12102,38.98633970,-17.63269687,0.740777029,0.599577038,-0.302913797,6.7728,6.9300
15028,64550,198.46760677,-45.18579965,-0.668514375,-0.223261590,-0.709396076,6.7728,6.9300
15029,32548,101.87002747,-76.85147281,-0.046790087,0.222611958,-0.973783654,6.7733,7.0000
15030,35660,110.36865829,-28.19119637,-0.306771120,0.826265830,-0.472415345,6.7733,7.0000
15031,50263,153.95225333,-50.17777750,-0.575360421,0.281215796,-0.768035196,6.7733,7.0000
15032,57340,176.35421150,-40.51650215,-0.758680374,0.048340861,-0.649667031,6.7733,7.0000
15033,60138,184.99235811,-41.35968681,-0.747728731,-0.065317296,-0.660783925,6.7733,7.0000
15034,68207,209.45255700,-49.01902634,-0.571053761,-0.322462752,-0.754927398,6.7733,7.0000
15035,114536,347.99819902,-11.93356728,0.957001490,-0.203448387,-0.206777419,6.7733,7.0000
15036,3225,10.24673745,21.02045090,0.918564660,0.166049534,0.358701155,6.7735,7.0500
15037,13401,43.13245894,-27.95766381,0.644606125,0.603897070,-0.468819019,6.7735,7.0500
15038,23429,75.53113201,-31.34897483,0.213378856,0.826928135,-0.520249290,6.7735,7.0500
15039,32014,100.32714275,29.71360196,-0.155696997,0.854444138,0.495664867,6.7735,7.0500
15040,41607,127.23130587,56.66708492,-0.332468057,0.437513891,0.835491823,6.7735,7.0500
15041,60789,186.88709255,28.10896091,-0.875688630,-0.105769812,0.471149838,6.7735,7.0500
15042,74890,229.57220254,-41.42057005,-0.486284999,-0.570821615,-0.661581124,6.7735,7.0500
15043,110039,334.32294816,-27.38993052,0.800217062,-0.384723802,-0.460043748,6.7735,7.0500
15044,37399,115.18080437,-27.94535531,-0.375863457,0.799445609,-0.468629256,6.7736,6.7600
15045,17439,56.03822089,-38.28177247,0.438517396,0.651065197,-0.619529339,6.7740,6.9900
15046,38981,119.65702876,-37.02052035,-0.395063817,0.693829193,-0.602101014,6.7740,6.9900
15047,44916,137.25785733,7.51318875,-0.728110478,0.672873254,0.130754407,6.7740,6.9900
15048,109052,331.38393253,0.62757798,0.877796042,-0.478909322,0.010953083,6.7740,6.9900
15049,7357,23.70360554,0.94476707,0.915512821,0.401950746,0.016488549,6.7741,6.9000
15050,100242,304.95756229,29.72685266,0.497566308,-0.711719723,0.495865713,6.7744,6.7800
15051,106834,324.57091900,-69.63017234,0.283626017,-0.201779258,-0.937465420,6.7744,6.7800
15052,2960,9.40395531,-55.66017834,0.556519061,0.092170605,-0.825706434,6.7744,8.6400
15053,42505,129.99657240,-59.54691294,-0.325762555,0.388275865,-0.862044437,6.7754,6.7800
15054,42403,129.68966912,23.68590527,-0.584831887,0.704691909,0.401722512,6.7757,6.8900
15055,68137,209.24804617,6.57466978,-0.866774573,-0.485378258,0.114497973,6.7757,8.8000
15056,33353,104.05688060,8.74535504,-0.240061221,0.958777064,0.152043259,6.7757,7.0300
15057,72468,222.27794557,54.23149977,-0.432474407,-0.393217238,0.811385291,6.7757,7.0300
15058,114734,348.62715275,20.44225268,0.918625953,-0.184774486,0.349263150,6.7757,7.0300
15059,73366,224.89407408,53.86020794,-0.417791691,-0.416249750,0.807580491,6.7759,6.8400
15060,100201,304.85749997,-20.95075895,0.533751918,-0.766326182,-0.357565481,6.7759,6.8400
15061,37343,114.97808332,-45.96963314,-0.293495418,0.630032047,-0.718971529,6.7762,7.4000
15062,83787,256.86251508,-65.74754936,-0.093360523,-0.400007280,-0.911744476,6.7762,6.8500
15063,29579,93.48794091,-7.24806291,-0.060352313,0.990171643,-0.126165431,6.7764,6.7800
15064,35754,110.62852014,-0.25934853,-0.352303938,0.935874696,-0.004526470,6.7764,6.7800
15065,90609,277.33692389,17.98392139,0.121464603,-0.943355570,0.308750092,6.7764,6.7800
15066,9502,30.56399379,-49.40921420,0.560251641,0.330856856,-0.759375954,6.7765,7.2800
15067,37598,115.71659420,-71.54191928,-0.137383749,0.285250894,-0.948555551,6.7765,7.2800
15068,61487,188.97122698,45.78097351,-0.688871643,-0.108751959,0.716679057,6.7765,7.2800
15069,19139,61.53360008,62.10183498,0.223022125,0.411330712,0.883780616,6.7767,6.7600
15070,49393,151.25768597,-56.89791902,-0.478844109,0.262619312,-0.837698882,6.7769,6.8600
15071,72082,221.18756683,-9.70406282,-0.741789867,-0.649103662,-0.168559275,6.7769,6.8600
15072,20257,65.12043325,-1.31638628,0.420601275,0.906954683,-0.022973254,6.7772,6.7800
15073,23621,76.17418573,14.85903000,0.230979711,0.938555285,0.256441709,6.7772,6.7800
15074,38249,117.53262614,60.34212673,-0.228732284,0.438780411,0.868995566,6.7772,6.7800
15075,70346,215.88366071,-66.64502071,-0.321188357,-0.232362034,-0.918066405,6.7772,6.7800
15076,73028,223.86911354,12.43076689,-0.704024035,-0.676766870,0.215259753,6.7772,6.7800
15077,87352,267.73861180,29.99581467,-0.034173438,-0.865387448,0.499936737,6.7772,6.7800
15078,103164,313.52017310,-4.54217693,0.686447216,-0.722854549,-0.079192931,6.7772,6.7800
15079,108084,328.47785237,28.34193209,0.750256503,-0.460156788,0.474732462,6.7772,6.7800
15080,39944,122.37021859,55.25583953,-0.305124508,0.481352140,0.821705027,6.7772,6.8300
15081,41489,126.92012408,-4.41488112,-0.598918658,0.797101519,-0.076977985,6.7772,6.8300
15082,42578,130.18002714,19.71931409,-0.607355345,0.719216393,0.337412604,6.7772,6.8300
15083,47518,145.31096419,8.99541895,-0.812139947,0.562122465,0.156355494,6.7772,6.8300
15084,63951,196.59462566,22.27990205,-0.886801654,-0.264276483,0.379131595,6.7772,6.8300
15085,66294,203.80874780,44.19704689,-0.655932987,-0.289420554,0.697128151,6.7772,6.8300
15086,95821,292.33935183,31.60865574,0.323704095,-0.787730649,0.524114571,6.7772,6.9500
15087,10584,34.06610411,-9.82124637,0.816251541,0.551939876,-0.170574896,6.7774,6.9100
15088,87280,267.51389307,48.39415156,-0.028802529,-0.663377561,0.747730317,6.7774,6.7800
15089,33701,105.02925633,29.77212531,-0.225084866,0.838315682,0.496551730,6.7774,7.1800
15090,54290,166.60838160,-16.53102414,-0.932599463,0.222032367,-0.284534478,6.7774,7.1800
15091,55046,169.03356851,-68.19836120,-0.364612287,0.070651784,-0.928475204,6.7774,7.1800
15092,63915,196.46522744,-14.11193689,-0.930050739,-0.274879721,-0.243817068,6.7774,7.1800
15093,96418,294.03622962,-46.15135516,0.282169251,-0.632685534,-0.721172330,6.7774,7.1800
15094,3715,11.92200248,-31.35296471,0.835557674,0.176414763,-0.520308759,6.7779,7.0900
15095,15859,51.06759520,-24.30072453,0.572725382,0.708965503,-0.411525884,6.7779,7.0900
15096,42495,129.95883770,-34.00981132,-0.532377184,0.635388896,-0.559334859,6.7779,7.0900
15097,56814,174.69910560,-47.85123415,-0.668187947,0.061996442,-0.741404956,6.7779,7.0900
15098,75447,231.20222712,-71.32311063,-0.200648202,-0.249575898,-0.947339522,6.7779,7.0900
15099,80768,247.35724372,-13.57036940,-0.374236345,-0.897157453,-0.234639431,6.7779,7.0900
15100,92996,284.18533397,-17.44410132,0.233788923,-0.924920306,-0.299775195,6.7779,7.0900
15101,112302,341.20831868,-56.82703319,0.518002121,-0.176258387,-0.837022571,6.7779,7.0900
15102,112817,342.70006400,66.73785789,0.377071984,-0.117444383,0.918707535,6.7779,7.0900
15103,12391,39.89371766,-66.95731418,0.300308859,0.251041238,-0.920213500,6.7779,7.1100
15104,579,1.76011979,5.28799571,0.995274219,0.030584332,0.092161967,6.7779,8.3000
15105,18468,59.21108994,84.81933937,0.046220629,0.077569959,0.995914934,6.7779,8.3000
15106,69966,214.75616046,4.17975210,-0.819400473,-0.568568846,0.072885749,6.7779,8.3000
15107,71644,219.81608969,32.53951651,-0.647527331,-0.539807569,0.537881162,6.7779,8.3000
15108,50403,154.38150049,-65.42950757,-0.374935186,0.179787713,-0.909450375,6.7782,6.7900
15109,85064,260.76846707,-7.10456355,-0.159192713,-0.979469658,-0.123680515,6.7783,6.9400
15110,13512,43.50407184,47.16089382,0.493179193,0.468076195,0.733265953,6.7784,6.7800
15111,41843,127.97705866,9.81409963,-0.606340922,0.776721833,0.170451988,6.7784,6.7800
15112,102680,312.10234218,3.64903751,0.669097680,-0.740444225,0.063644674,6.7784,6.7800
15113,110913,337.05799486,24.79260843,0.836021996,-0.353872018,0.419334969,6.7784,6.7800
15114,85158,261.03643182,-34.79844806,-0.127942716,-0.811136285,-0.570691325,6.7786,6.9200
15115,116176,353.09483534,-74.20166582,0.270277492,-0.032731890,-0.962225909,6.7786,7.9000
15116,112169,340.76824747,65.33625393,0.394004715,-0.137451837,0.908772401,6.7787,6.7600
15117,13528,43.55879832,42.58878196,0.533521724,0.507334794,0.676731835,6.7788,6.8800
15118,50575,154.96797524,-51.56784982,-0.563202614,0.263009037,-0.783344792,6.7788,6.8800
15119,53532,164.28310233,-0.31196472,-0.962597630,0.270880336,-0.005444785,6.7788,6.8800
15120,67590,207.74878230,53.29052777,-0.529014081,-0.278313417,0.801676833,6.7788,6.8800
15121,1147,3.58666748,-21.19696207,0.930516805,0.058325773,-0.361575136,6.7791,6.8900
15122,97738,297.92808300,-50.97876653,0.294885212,-0.556281755,-0.776912686,6.7791,6.8900
15123,32957,102.96592494,-2.17603431,-0.224209738,0.973800947,-0.037969834,6.7793,6.8600
15124,74782,229.24731046,-38.44760805,-0.511254317,-0.593283522,-0.621798750,6.7793,6.8600
15125,33537,104.54895798,22.47588707,-0.232125603,0.894409613,0.382294584,6.7795,6.9400
15126,40036,122.66819448,2.94948343,-0.539058063,0.840695391,0.051455464,6.7795,6.9400
15127,26137,83.60034108,-4.80433816,0.111071393,0.990276997,-0.083753293,6.7795,6.8000
15128,58327,179.42664306,17.46783657,-0.953837844,0.009545342,0.300170376,6.7795,6.8000
